id;operation;admin0Name;admin0Pcode;admin1Name;admin1Pcode;admin2Name;admin2Pcode;numPresentIdpInd;reportingDate;yearReportingDate;monthReportingDate;roundNumber;assessmentType
401578;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kernoi;SD02168;1605;2024-07-03T00:00:00;2024;7;6;BA
401568;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kelemando;SD02126;13232;2024-07-03T00:00:00;2024;7;6;BA
401558;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kebkabiya;SD02124;82555;2024-07-03T00:00:00;2024;7;6;BA
401548;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Dar As Salam;SD02113;124035;2024-07-03T00:00:00;2024;7;6;BA
393973;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tina;SD02171;5385;2024-07-03T00:00:00;2024;7;6;BA
393963;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tawisha;SD02119;1945;2024-07-03T00:00:00;2024;7;6;BA
393953;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;As Serief;SD02118;13075;2024-07-03T00:00:00;2024;7;6;BA
393943;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Malha;SD02117;6255;2024-07-03T00:00:00;2024;7;6;BA
393533;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Durman;SD01006;12871;2024-07-03T00:00:00;2024;7;6;BA
393921;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Bada;SD01002;10043;2024-07-03T00:00:00;2024;7;6;BA
393911;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Sharg An Neel;SD01004;25215;2024-07-03T00:00:00;2024;7;6;BA
393901;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Khartoum;SD01007;6805;2024-07-03T00:00:00;2024;7;6;BA
393891;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Karrari;SD01005;18823;2024-07-03T00:00:00;2024;7;6;BA
393881;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Jebel Awlia;SD01001;10542;2024-07-03T00:00:00;2024;7;6;BA
393871;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Bahri;SD01003;33400;2024-07-03T00:00:00;2024;7;6;BA
393861;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Telkok;SD11059;3585;2024-07-03T00:00:00;2024;7;6;BA
393851;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Shamal Ad Delta;SD11057;5790;2024-07-03T00:00:00;2024;7;6;BA
393841;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Nahr Atbara;SD11062;4067;2024-07-03T00:00:00;2024;7;6;BA
393831;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Khashm Elgirba;SD11060;8209;2024-07-03T00:00:00;2024;7;6;BA
393821;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Kassla;SD11056;4155;2024-07-03T00:00:00;2024;7;6;BA
393553;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Koma;SD02116;10045;2024-07-03T00:00:00;2024;7;6;BA
393794;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Aroma;SD11055;1645;2024-07-03T00:00:00;2024;7;6;BA
393811;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Hamashkureib;SD11058;745;2024-07-03T00:00:00;2024;7;6;BA
393803;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Gharb Kassala;SD11054;20;2024-07-03T00:00:00;2024;7;6;BA
393543;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Fasher;SD02114;702481;2024-07-03T00:00:00;2024;7;6;BA
393784;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Madeinat Kassala;SD11053;154013;2024-07-03T00:00:00;2024;7;6;BA
393785;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Madeinat Kassala;SD11053;163835;2024-07-16T00:00:00;2024;7;7;BA
393544;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Fasher;SD02114;704066;2024-07-16T00:00:00;2024;7;7;BA
393534;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Durman;SD01006;13351;2024-07-16T00:00:00;2024;7;7;BA
393804;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Gharb Kassala;SD11054;20;2024-07-16T00:00:00;2024;7;7;BA
393812;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Hamashkureib;SD11058;745;2024-07-16T00:00:00;2024;7;7;BA
393795;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Aroma;SD11055;1645;2024-07-16T00:00:00;2024;7;7;BA
393554;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Koma;SD02116;10310;2024-07-16T00:00:00;2024;7;7;BA
393822;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Kassla;SD11056;4155;2024-07-16T00:00:00;2024;7;7;BA
393832;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Khashm Elgirba;SD11060;8794;2024-07-16T00:00:00;2024;7;7;BA
393842;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Nahr Atbara;SD11062;4067;2024-07-16T00:00:00;2024;7;7;BA
393852;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Shamal Ad Delta;SD11057;5790;2024-07-16T00:00:00;2024;7;7;BA
393862;Armed Clashes in Sudan (Overview);Sudan;SDN;Kassala;SD11;Reifi Telkok;SD11059;3585;2024-07-16T00:00:00;2024;7;7;BA
393872;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Bahri;SD01003;33634;2024-07-16T00:00:00;2024;7;7;BA
393882;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Jebel Awlia;SD01001;10926;2024-07-16T00:00:00;2024;7;7;BA
393892;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Karrari;SD01005;19408;2024-07-16T00:00:00;2024;7;7;BA
393902;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Khartoum;SD01007;6960;2024-07-16T00:00:00;2024;7;7;BA
393912;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Sharg An Neel;SD01004;25290;2024-07-16T00:00:00;2024;7;7;BA
393922;Armed Clashes in Sudan (Overview);Sudan;SDN;Khartoum;SD01;Um Bada;SD01002;10209;2024-07-16T00:00:00;2024;7;7;BA
393944;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Malha;SD02117;6255;2024-07-16T00:00:00;2024;7;7;BA
393954;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;As Serief;SD02118;13300;2024-07-16T00:00:00;2024;7;7;BA
393964;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tawisha;SD02119;1945;2024-07-16T00:00:00;2024;7;7;BA
393974;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;At Tina;SD02171;5385;2024-07-16T00:00:00;2024;7;7;BA
401549;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Dar As Salam;SD02113;124250;2024-07-16T00:00:00;2024;7;7;BA
401559;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kebkabiya;SD02124;84055;2024-07-16T00:00:00;2024;7;7;BA
401569;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kelemando;SD02126;13342;2024-07-16T00:00:00;2024;7;7;BA
401579;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kernoi;SD02168;2410;2024-07-16T00:00:00;2024;7;7;BA
401589;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Kutum;SD02128;155388;2024-07-16T00:00:00;2024;7;7;BA
401599;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Melit;SD02129;46779;2024-07-16T00:00:00;2024;7;7;BA
401609;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Saraf Omra;SD02133;65012;2024-07-16T00:00:00;2024;7;7;BA
401619;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Tawila;SD02170;227324;2024-07-16T00:00:00;2024;7;7;BA
401629;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Um Baru;SD02120;4370;2024-07-16T00:00:00;2024;7;7;BA
401639;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Um Kadadah;SD02136;38680;2024-07-16T00:00:00;2024;7;7;BA
401649;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Ar Rahad;SD13030;42037;2024-07-16T00:00:00;2024;7;7;BA
401659;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Bara;SD13026;32634;2024-07-16T00:00:00;2024;7;7;BA
401669;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Gebrat Al Sheikh;SD13027;7418;2024-07-16T00:00:00;2024;7;7;BA
401679;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Gharb Bara;SD13029;8097;2024-07-16T00:00:00;2024;7;7;BA
401689;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Sheikan;SD13024;45562;2024-07-16T00:00:00;2024;7;7;BA
401699;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Soudari;SD13025;3968;2024-07-16T00:00:00;2024;7;7;BA
401709;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Um Dam Haj Ahmed;SD13028;15156;2024-07-16T00:00:00;2024;7;7;BA
401719;Armed Clashes in Sudan (Overview);Sudan;SDN;North Kordofan;SD13;Um Rawaba;SD13023;41575;2024-07-16T00:00:00;2024;7;7;BA
401729;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Ad Dabbah;SD17019;66310;2024-07-16T00:00:00;2024;7;7;BA
401739;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Al Burgaig;SD17016;59900;2024-07-16T00:00:00;2024;7;7;BA
401749;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Al Golid;SD17018;60442;2024-07-16T00:00:00;2024;7;7;BA
401759;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Delgo;SD17015;40375;2024-07-16T00:00:00;2024;7;7;BA
409966;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Dongola;SD17017;56350;2024-07-16T00:00:00;2024;7;7;BA
409976;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Halfa;SD17014;36214;2024-07-16T00:00:00;2024;7;7;BA
409986;Armed Clashes in Sudan (Overview);Sudan;SDN;Northern;SD17;Merwoe;SD17020;79388;2024-07-16T00:00:00;2024;7;7;BA
409994;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Agig;SD10072;275;2024-07-16T00:00:00;2024;7;7;BA
410003;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Al Ganab;SD10069;260;2024-07-16T00:00:00;2024;7;7;BA
410013;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Dordieb;SD10063;1615;2024-07-16T00:00:00;2024;7;7;BA
410031;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Haya;SD10070;2350;2024-07-16T00:00:00;2024;7;7;BA
410021;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Hala'ib;SD10066;490;2024-07-16T00:00:00;2024;7;7;BA
410041;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Jubayt Elma'aadin;SD10067;555;2024-07-16T00:00:00;2024;7;7;BA
410051;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Port Sudan;SD10064;239047;2024-07-16T00:00:00;2024;7;7;BA
410061;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Sawakin;SD10068;7237;2024-07-16T00:00:00;2024;7;7;BA
410071;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Sinkat;SD10071;7234;2024-07-16T00:00:00;2024;7;7;BA
410081;Armed Clashes in Sudan (Overview);Sudan;SDN;Red Sea;SD10;Tawkar;SD10065;2415;2024-07-16T00:00:00;2024;7;7;BA
410091;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Abu Hamad;SD16008;47265;2024-07-16T00:00:00;2024;7;7;BA
410101;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Ad Damar;SD16011;144868;2024-07-16T00:00:00;2024;7;7;BA
410111;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Al Buhaira;SD16014;17265;2024-07-16T00:00:00;2024;7;7;BA
410121;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Al Matama;SD16009;107526;2024-07-16T00:00:00;2024;7;7;BA
410131;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Atbara;SD16012;155603;2024-07-16T00:00:00;2024;7;7;BA
410141;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Barbar;SD16013;33101;2024-07-16T00:00:00;2024;7;7;BA
410151;Armed Clashes in Sudan (Overview);Sudan;SDN;River Nile;SD16;Shendi;SD16010;266545;2024-07-16T00:00:00;2024;7;7;BA
410161;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Abu Hujar;SD14037;50273;2024-07-16T00:00:00;2024;7;7;BA
410171;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Ad Dali;SD14039;64062;2024-07-16T00:00:00;2024;7;7;BA
410181;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Ad Dinder;SD14040;34201;2024-07-16T00:00:00;2024;7;7;BA
410191;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;As Suki;SD14041;76275;2024-07-16T00:00:00;2024;7;7;BA
418248;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sennar;SD14038;145871;2024-07-16T00:00:00;2024;7;7;BA
418258;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sharg Sennar;SD14042;56261;2024-07-16T00:00:00;2024;7;7;BA
418268;Armed Clashes in Sudan (Overview);Sudan;SDN;Sennar;SD14;Sinja;SD14043;69598;2024-07-16T00:00:00;2024;7;7;BA
418278;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Al Radoum;SD03141;37790;2024-07-16T00:00:00;2024;7;7;BA
418288;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Al Wihda;SD03150;3945;2024-07-16T00:00:00;2024;7;7;BA
418298;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;As Salam - SD;SD03166;16250;2024-07-16T00:00:00;2024;7;7;BA
418308;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;As Sunta;SD03156;100380;2024-07-16T00:00:00;2024;7;7;BA
418318;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Beliel;SD03162;473048;2024-07-16T00:00:00;2024;7;7;BA
418328;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Buram;SD03161;194660;2024-07-16T00:00:00;2024;7;7;BA
418338;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Damso;SD03172;7370;2024-07-16T00:00:00;2024;7;7;BA
418348;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Ed Al Fursan;SD03143;33541;2024-07-16T00:00:00;2024;7;7;BA
418358;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Gereida;SD03153;139642;2024-07-16T00:00:00;2024;7;7;BA
418368;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kas;SD03144;153958;2024-07-16T00:00:00;2024;7;7;BA
418378;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kateila;SD03159;43133;2024-07-16T00:00:00;2024;7;7;BA
418388;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Kubum;SD03157;9090;2024-07-16T00:00:00;2024;7;7;BA
418398;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Mershing;SD03145;80145;2024-07-16T00:00:00;2024;7;7;BA
418408;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nitega;SD03151;28505;2024-07-16T00:00:00;2024;7;7;BA
418418;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nyala Janoub;SD03167;78632;2024-07-16T00:00:00;2024;7;7;BA
418428;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Nyala Shimal;SD03164;327705;2024-07-16T00:00:00;2024;7;7;BA
418438;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Rehaid Albirdi;SD03158;30621;2024-07-16T00:00:00;2024;7;7;BA
418448;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Sharg Aj Jabal;SD03147;42195;2024-07-16T00:00:00;2024;7;7;BA
418458;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Tulus;SD03149;20775;2024-07-16T00:00:00;2024;7;7;BA
418468;Armed Clashes in Sudan (Overview);Sudan;SDN;South Darfur;SD03;Um Dafoug;SD03146;3835;2024-07-16T00:00:00;2024;7;7;BA
426078;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Abassiya;SD07090;65231;2024-07-16T00:00:00;2024;7;7;BA
426088;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Abu Jubayhah;SD07088;58100;2024-07-16T00:00:00;2024;7;7;BA
426098;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Abu Kershola;SD07104;26703;2024-07-16T00:00:00;2024;7;7;BA
426108;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Al Leri;SD07105;6641;2024-07-16T00:00:00;2024;7;7;BA
426118;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Al Quoz;SD07094;8677;2024-07-16T00:00:00;2024;7;7;BA
426128;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Ar Rashad;SD07093;22109;2024-07-16T00:00:00;2024;7;7;BA
426138;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Ar Reif Ash Shargi;SD07097;39030;2024-07-16T00:00:00;2024;7;7;BA
426148;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;At Tadamon - SK;SD07106;2093;2024-07-16T00:00:00;2024;7;7;BA
426158;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Delami;SD07107;4781;2024-07-16T00:00:00;2024;7;7;BA
426168;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Dilling;SD07095;44297;2024-07-16T00:00:00;2024;7;7;BA
426178;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Ghadeer;SD07108;13458;2024-07-16T00:00:00;2024;7;7;BA
426188;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Habila - SK;SD07103;59211;2024-07-16T00:00:00;2024;7;7;BA
426198;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Kadugli;SD07098;84600;2024-07-16T00:00:00;2024;7;7;BA
426208;Armed Clashes in Sudan (Overview);Sudan;SDN;South Kordofan;SD07;Talawdi;SD07089;10407;2024-07-16T00:00:00;2024;7;7;BA
426218;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Ag Geneina;SD04115;70705;2024-07-16T00:00:00;2024;7;7;BA
426228;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Beida;SD04111;3105;2024-07-16T00:00:00;2024;7;7;BA
426238;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Foro Baranga;SD04121;9710;2024-07-16T00:00:00;2024;7;7;BA
426248;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Habila - WD;SD04122;28260;2024-07-16T00:00:00;2024;7;7;BA
426258;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Jebel Moon;SD04123;70735;2024-07-16T00:00:00;2024;7;7;BA
426268;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Kereneik;SD04125;41790;2024-07-16T00:00:00;2024;7;7;BA
426278;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Kulbus;SD04127;44582;2024-07-16T00:00:00;2024;7;7;BA
426288;Armed Clashes in Sudan (Overview);Sudan;SDN;West Darfur;SD04;Sirba;SD04134;26225;2024-07-16T00:00:00;2024;7;7;BA
434554;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Hasahisa;SD15034;22380;2024-07-16T00:00:00;2024;7;7;BA
434560;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Abu Zabad;SD18028;26646;2024-07-16T00:00:00;2024;7;7;BA
393934;Armed Clashes in Sudan (Overview);Sudan;SDN;North Darfur;SD02;Al Lait;SD02169;13883;2024-07-16T00:00:00;2024;7;7;BA
434570;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Abyei;SD18087;19629;2024-07-16T00:00:00;2024;7;7;BA
434580;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Dibab;SD18103;21146;2024-07-16T00:00:00;2024;7;7;BA
434590;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Idia;SD18104;96705;2024-07-16T00:00:00;2024;7;7;BA
434600;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Khiwai;SD18105;9038;2024-07-16T00:00:00;2024;7;7;BA
434610;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Lagowa;SD18102;20362;2024-07-16T00:00:00;2024;7;7;BA
434620;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Al Meiram;SD18106;8023;2024-07-16T00:00:00;2024;7;7;BA
434630;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;An Nuhud;SD18022;46832;2024-07-16T00:00:00;2024;7;7;BA
434640;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;As Salam - WK;SD18086;31416;2024-07-16T00:00:00;2024;7;7;BA
434650;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;As Sunut;SD18092;8754;2024-07-16T00:00:00;2024;7;7;BA
434660;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Babanusa;SD18100;34417;2024-07-16T00:00:00;2024;7;7;BA
434670;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Ghubaish;SD18021;13823;2024-07-16T00:00:00;2024;7;7;BA
434680;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Keilak;SD18085;13758;2024-07-16T00:00:00;2024;7;7;BA
434690;Armed Clashes in Sudan (Overview);Sudan;SDN;West Kordofan;SD18;Wad Bandah;SD18029;6385;2024-07-16T00:00:00;2024;7;7;BA
434700;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Ad Diwaim;SD09044;85854;2024-07-16T00:00:00;2024;7;7;BA
434710;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Aj Jabalain;SD09051;137914;2024-07-16T00:00:00;2024;7;7;BA
434720;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Al Gitaina;SD09050;17440;2024-07-16T00:00:00;2024;7;7;BA
434730;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;As Salam / Ar Rawat;SD09049;54772;2024-07-16T00:00:00;2024;7;7;BA
434740;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Guli;SD09052;27225;2024-07-16T00:00:00;2024;7;7;BA
434750;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Kosti;SD09047;161756;2024-07-16T00:00:00;2024;7;7;BA
434760;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Rabak;SD09046;141514;2024-07-16T00:00:00;2024;7;7;BA
434770;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Tendalti;SD09048;18618;2024-07-16T00:00:00;2024;7;7;BA
434780;Armed Clashes in Sudan (Overview);Sudan;SDN;White Nile;SD09;Um Rimta;SD09045;10975;2024-07-16T00:00:00;2024;7;7;BA
442470;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Kamlin;SD15035;67437;2024-07-16T00:00:00;2024;7;7;BA
442480;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Manaqil;SD15036;82931;2024-07-16T00:00:00;2024;7;7;BA
442490;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Al Qurashi;SD15037;85198;2024-07-16T00:00:00;2024;7;7;BA
442500;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Janub Al Jazirah;SD15031;25521;2024-07-16T00:00:00;2024;7;7;BA
442510;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Medani Al Kubra;SD15030;17555;2024-07-16T00:00:00;2024;7;7;BA
442520;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Sharg Al Jazirah;SD15033;32763;2024-07-16T00:00:00;2024;7;7;BA
442530;Armed Clashes in Sudan (Overview);Sudan;SDN;Aj Jazirah;SD15;Um Algura;SD15032;33941;2024-07-16T00:00:00;2024;7;7;BA
442540;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Al Kurmuk;SD08106;18121;2024-07-16T00:00:00;2024;7;7;BA
442550;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Ar Rusayris;SD08107;72453;2024-07-16T00:00:00;2024;7;7;BA
442560;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;At Tadamon - BN;SD08108;21640;2024-07-16T00:00:00;2024;7;7;BA
442570;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Baw;SD08104;50471;2024-07-16T00:00:00;2024;7;7;BA
442580;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Ed Damazine;SD08105;126167;2024-07-16T00:00:00;2024;7;7;BA
442590;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Geisan;SD08109;34059;2024-07-16T00:00:00;2024;7;7;BA
442600;Armed Clashes in Sudan (Overview);Sudan;SDN;Blue Nile;SD08;Wad Al Mahi;SD08110;9671;2024-07-16T00:00:00;2024;7;7;BA
442610;Armed Clashes in Sudan (Overview);Sudan;SDN;Central Darfur;SD06;Azum;SD06110;67400;2024-07-16T00:00:00;2024;7;7;BA
